Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,#NAME?,,,,
ENSMUSG00000105703,Gm43305,predicted gene 43305 [Source:MGI Symbol;Acc:MGI:5663442],-1.596128118,1.345408899,10.8295677,0.004572718,0.064365659,1.191345782,,,,
ENSMUSG00000017868,Sgk2,serum/glucocorticoid regulated kinase 2 [Source:MGI Symbol;Acc:MGI:1351318],-0.71733792,2.598764001,10.69462007,0.004775699,0.065915157,1.181014711,,,,
ENSMUSG00000112433,Gm30122,"predicted gene, 30122 [Source:MGI Symbol;Acc:MGI:5589281]",-0.820488113,0.604299647,10.66931561,0.004814888,0.066110247,1.179731223,,,,
ENSMUSG00000032079,Apoa5,apolipoprotein A-V [Source:MGI Symbol;Acc:MGI:1913363],-0.977143438,4.581848907,10.59865518,0.004926262,0.067032529,1.173714397,,,,
ENSMUSG00000049971,Glt1d1,glycosyltransferase 1 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442755],-0.707399546,2.848130559,10.56427815,0.004981501,0.067582037,1.17016872,,,,
ENSMUSG00000046743,Fat4,FAT atypical cadherin 4 [Source:MGI Symbol;Acc:MGI:3045256],-0.598671275,2.902796456,10.48967233,0.005103816,0.068459081,1.164568935,,,,
ENSMUSG00000063446,Plppr1,phospholipid phosphatase related 1 [Source:MGI Symbol;Acc:MGI:2445015],-0.605276866,2.060450538,10.38953519,0.005273378,0.069874814,1.155679333,,,,
ENSMUSG00000026175,Vil1,villin 1 [Source:MGI Symbol;Acc:MGI:98930],-0.622177142,1.921810886,10.37910689,0.0052914,0.069977743,1.155040066,,,,
ENSMUSG00000116341,Cyp2d36-ps,"cytochrome P450, family 2, subfamily d, polypeptide 36, pseudogene [Source:MGI Symbol;Acc:MGI:3721931]",-0.958176807,0.793691254,10.36377948,0.005318017,0.070193705,1.153701833,,,,
ENSMUSG00000000120,Ngfr,"nerve growth factor receptor (TNFR superfamily, member 16) [Source:MGI Symbol;Acc:MGI:97323]",-0.660827828,2.456389463,10.28820567,0.005451492,0.071129989,1.147947256,,,,
ENSMUSG00000031849,Comp,cartilage oligomeric matrix protein [Source:MGI Symbol;Acc:MGI:88469],-0.799027219,3.288960092,10.27556128,0.005474194,0.07122192,1.147386323,,,,
ENSMUSG00000113399,Gm48199,"predicted gene, 48199 [Source:MGI Symbol;Acc:MGI:6097585]",-1.022704584,0.409448113,10.14401145,0.005716844,0.072467247,1.139858237,,,,
ENSMUSG00000032363,Adamts7,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 7 [Source:MGI Symbol;Acc:MGI:1347346]",-0.632183802,2.211981359,10.05061648,0.005896526,0.073831001,1.131761241,,,,
ENSMUSG00000097099,Gm9917,predicted gene 9917 [Source:MGI Symbol;Acc:MGI:3704343],-0.739474356,1.426345304,10.04664122,0.005904315,0.073860766,1.131586194,,,,
ENSMUSG00000003051,Elf3,E74-like factor 3 [Source:MGI Symbol;Acc:MGI:1101781],-0.799689054,0.507541806,9.752305008,0.006514844,0.078201051,1.106787409,,,,
ENSMUSG00000063564,Col23a1,"collagen, type XXIII, alpha 1 [Source:MGI Symbol;Acc:MGI:2653243]",-0.888579001,0.308277892,9.580825231,0.006903442,0.080666251,1.093308126,,,,
ENSMUSG00000066861,Oas1g,2'-5' oligoadenylate synthetase 1G [Source:MGI Symbol;Acc:MGI:97429],-0.725190229,1.50109601,9.552326027,0.006970544,0.080946435,1.091802274,,,,
ENSMUSG00000021265,Slc25a29,"solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29 [Source:MGI Symbol;Acc:MGI:2444911]",-0.597925107,1.549192072,9.55099136,0.006973705,0.080946435,1.091802274,,,,
ENSMUSG00000037035,Inhbb,inhibin beta-B [Source:MGI Symbol;Acc:MGI:96571],-0.821014124,1.435580526,9.456218663,0.007202352,0.081914748,1.086637902,,,,
ENSMUSG00000112426,Gm47200,"predicted gene, 47200 [Source:MGI Symbol;Acc:MGI:6095997]",-0.844381438,0.204176735,9.40061562,0.007340457,0.082616598,1.082932691,,,,
ENSMUSG00000026536,Ifi211,interferon activated gene 211 [Source:MGI Symbol;Acc:MGI:3041120],-0.752517674,1.896353294,9.346143184,0.007478679,0.083345926,1.079115622,,,,
ENSMUSG00000097310,A930038B10Rik,RIKEN cDNA A930038B10 gene [Source:MGI Symbol;Acc:MGI:2443813],-0.618091453,1.132168982,9.236753407,0.007765278,0.084614713,1.072554115,,,,
ENSMUSG00000098708,Gm27252,predicted gene 27252 [Source:MGI Symbol;Acc:MGI:5521095],-0.814697707,0.621412034,9.163861043,0.007963182,0.085914236,1.065934868,,,,
ENSMUSG00000028037,Ifi44,interferon-induced protein 44 [Source:MGI Symbol;Acc:MGI:2443016],-0.709914121,2.489690237,9.148824562,0.008004716,0.08611921,1.064899961,,,,
ENSMUSG00000016356,Col20a1,"collagen, type XX, alpha 1 [Source:MGI Symbol;Acc:MGI:1920618]",-0.698336626,1.973666443,9.147848434,0.008007421,0.08611921,1.064899961,,,,
ENSMUSG00000026417,Pigr,polymeric immunoglobulin receptor [Source:MGI Symbol;Acc:MGI:103080],-0.592388411,1.761669159,9.143000683,0.008020869,0.08618493,1.064568669,,,,
ENSMUSG00000040734,Ppp1r13l,"protein phosphatase 1, regulatory subunit 13 like [Source:MGI Symbol;Acc:MGI:3525053]",-0.693797701,1.06282076,9.05258956,0.008276443,0.087158092,1.059692284,,,,
ENSMUSG00000057969,Sema3b,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B [Source:MGI Symbol;Acc:MGI:107561]",-0.735122741,1.282719901,8.956579937,0.00855803,0.088821285,1.05148295,,,,
ENSMUSG00000031274,Col4a5,"collagen, type IV, alpha 5 [Source:MGI Symbol;Acc:MGI:88456]",-0.606685234,2.275640902,8.864948247,0.008836977,0.090072485,1.045407858,,,,
ENSMUSG00000030236,Slco1b2,"solute carrier organic anion transporter family, member 1b2 [Source:MGI Symbol;Acc:MGI:1351899]",-0.611145229,6.564400548,8.771787179,0.009131229,0.091615607,1.038030537,,,,
ENSMUSG00000086533,Mypopos,"Myb-related transcription factor, partner of profilin, opposite strand [Source:MGI Symbol;Acc:MGI:3826523]",-0.672207764,0.868512499,8.350361875,0.010609488,0.100069833,0.999696826,,,,
ENSMUSG00000087381,Gm16008,predicted gene 16008 [Source:MGI Symbol;Acc:MGI:3802048],-0.590841876,1.380784539,8.334992415,0.010668338,0.100231481,0.998995852,,,,
ENSMUSG00000041653,Pnpla3,patatin-like phospholipase domain containing 3 [Source:MGI Symbol;Acc:MGI:2151796],-0.698504252,3.4510853,8.328739966,0.010692385,0.100364283,0.998420813,,,,
ENSMUSG00000037386,Rims2,regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972],-0.946208139,0.724013374,8.281657161,0.01087546,0.101109184,0.995209395,,,,
ENSMUSG00000103421,Golt1a,golgi transport 1A [Source:MGI Symbol;Acc:MGI:1915588],-0.729618978,0.571118857,8.249980476,0.01100064,0.101831768,0.992116717,,,,
ENSMUSG00000020641,Rsad2,radical S-adenosyl methionine domain containing 2 [Source:MGI Symbol;Acc:MGI:1929628],-0.685010299,8.156957238,8.24420426,0.011023643,0.101922051,0.991731847,,,,
ENSMUSG00000026272,Agxt,alanine-glyoxylate aminotransferase [Source:MGI Symbol;Acc:MGI:1329033],-0.627236865,5.63697224,8.12199503,0.011523401,0.104089952,0.98259119,,,,
ENSMUSG00000029675,Eln,elastin [Source:MGI Symbol;Acc:MGI:95317],-0.822431552,5.660734294,8.057225843,0.011798702,0.105454277,0.976935802,,,,
ENSMUSG00000085977,Gm5970,predicted gene 5970 [Source:MGI Symbol;Acc:MGI:3646761],-0.593531843,1.549591575,7.942702709,0.01230403,0.107990612,0.966613997,,,,
ENSMUSG00000027950,Chrnb2,"cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal) [Source:MGI Symbol;Acc:MGI:87891]",-0.813565532,0.31772743,7.829808322,0.012826456,0.110267283,0.957553326,,,,
ENSMUSG00000034780,B3galt1,"UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1349403]",-0.889975541,0.403322697,7.683812152,0.013539994,0.113300942,0.94576648,,,,
ENSMUSG00000038522,Mfsd4b1,major facilitator superfamily domain containing 4B1 [Source:MGI Symbol;Acc:MGI:2143575],-0.629713505,1.631909079,7.678255302,0.013568034,0.113327125,0.94566613,,,,
ENSMUSG00000051906,Cd209f,CD209f antigen [Source:MGI Symbol;Acc:MGI:1916392],-0.655551903,1.923078876,7.602164189,0.013958728,0.115180608,0.938620631,,,,
ENSMUSG00000020241,Col6a2,"collagen, type VI, alpha 2 [Source:MGI Symbol;Acc:MGI:88460]",-0.598743266,5.065475913,7.378096462,0.015185918,0.119871262,0.921284921,,,,
ENSMUSG00000025153,Fasn,fatty acid synthase [Source:MGI Symbol;Acc:MGI:95485],-0.648250536,8.462283829,7.280957206,0.015755888,0.122179746,0.913000782,,,,
ENSMUSG00000116718,Gm49668,"predicted gene, 49668 [Source:MGI Symbol;Acc:MGI:6215110]",-1.053532536,0.896627503,7.149057964,0.016569368,0.125632631,0.900897546,,,,
ENSMUSG00000051435,Fhad1,forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:MGI Symbol;Acc:MGI:1920323],-0.78034786,1.09039758,7.138524506,0.016636376,0.125864867,0.900095478,,,,
ENSMUSG00000031841,Cdh13,cadherin 13 [Source:MGI Symbol;Acc:MGI:99551],-0.75609276,0.562035129,6.988657729,0.017624098,0.129528105,0.887635988,,,,
ENSMUSG00000035640,Cbarp,"calcium channel, voltage-dependent, beta subunit associated regulatory protein [Source:MGI Symbol;Acc:MGI:1354170]",-0.763248587,0.96890491,6.820031292,0.018816583,0.134807731,0.8702852,,,,
ENSMUSG00000019899,Lama2,"laminin, alpha 2 [Source:MGI Symbol;Acc:MGI:99912]",-0.65599854,2.453238841,6.763263176,0.019238612,0.135767996,0.867202593,,,,
ENSMUSG00000033327,Tnxb,tenascin XB [Source:MGI Symbol;Acc:MGI:1932137],-0.626526989,3.256651431,6.678335383,0.01989038,0.137798935,0.860754138,,,,
ENSMUSG00000067225,Cyp2c54,"cytochrome P450, family 2, subfamily c, polypeptide 54 [Source:MGI Symbol;Acc:MGI:3642960]",-1.206414079,0.379850719,6.659664196,0.020037038,0.138161391,0.859613303,,,,
ENSMUSG00000024598,Fbn2,fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490],-0.643171707,3.628689054,6.655939394,0.020066443,0.138161391,0.859613303,,,,
ENSMUSG00000041323,Ak7,adenylate kinase 7 [Source:MGI Symbol;Acc:MGI:1926051],-0.613573441,0.710926222,6.570945177,0.020751051,0.140620826,0.851950355,,,,
ENSMUSG00000031558,Slit2,slit guidance ligand 2 [Source:MGI Symbol;Acc:MGI:1315205],-0.594966218,1.59271152,6.543729596,0.020975893,0.141128529,0.850385184,,,,
ENSMUSG00000017969,Ptgis,prostaglandin I2 (prostacyclin) synthase [Source:MGI Symbol;Acc:MGI:1097156],-0.80473699,0.707375113,6.506988387,0.021283873,0.142393287,0.846510486,,,,
ENSMUSG00000091649,Phf11b,PHD finger protein 11B [Source:MGI Symbol;Acc:MGI:3645789],-0.664369506,1.0685287,6.450551979,0.021767097,0.143863116,0.842050536,,,,
ENSMUSG00000059970,Hspa2,heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243],-0.598526055,1.28376954,6.433958204,0.021911561,0.144607823,0.839808211,,,,
ENSMUSG00000001166,Oas1c,2'-5' oligoadenylate synthetase 1C [Source:MGI Symbol;Acc:MGI:2149633],-0.630627353,0.728851831,6.393671294,0.022266892,0.145964715,0.835752115,,,,
ENSMUSG00000022129,Dct,dopachrome tautomerase [Source:MGI Symbol;Acc:MGI:102563],-0.850322196,1.301482605,6.260421867,0.023490108,0.150442514,0.822629418,,,,
ENSMUSG00000074170,Plekhf1,"pleckstrin homology domain containing, family F (with FYVE domain) member 1 [Source:MGI Symbol;Acc:MGI:1919537]",-0.667482689,0.278335532,6.177139591,0.024293751,0.153004669,0.815295318,,,,
ENSMUSG00000035686,Thrsp,thyroid hormone responsive [Source:MGI Symbol;Acc:MGI:109126],-1.1686412,1.626499792,6.151230225,0.02455017,0.153697579,0.813332973,,,,
ENSMUSG00000041482,Piezo2,piezo-type mechanosensitive ion channel component 2 [Source:MGI Symbol;Acc:MGI:1918781],-0.650599694,2.020978788,6.046233021,0.025621615,0.158089333,0.801097432,,,,
ENSMUSG00000052373,Mpp3,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]",-0.683410098,0.770757497,5.999122881,0.026119738,0.159642718,0.796850887,,,,
ENSMUSG00000019278,Dpep1,dipeptidase 1 [Source:MGI Symbol;Acc:MGI:94917],-0.675029027,0.547749584,5.877777654,0.027454881,0.163066339,0.787635678,,,,
ENSMUSG00000002020,Ltbp2,latent transforming growth factor beta binding protein 2 [Source:MGI Symbol;Acc:MGI:99502],-0.780186903,2.109177189,5.827372459,0.028032427,0.1649097,0.782753797,,,,
ENSMUSG00000043051,Disc1,disrupted in schizophrenia 1 [Source:MGI Symbol;Acc:MGI:2447658],-0.64814875,0.905940008,5.756611467,0.028866952,0.167792235,0.775228142,,,,
ENSMUSG00000042010,Acacb,acetyl-Coenzyme A carboxylase beta [Source:MGI Symbol;Acc:MGI:2140940],-0.727783488,6.135468492,5.742844266,0.029032619,0.168110813,0.774404351,,,,
ENSMUSG00000097203,4732419C18Rik,RIKEN cDNA 4732419C18 gene [Source:MGI Symbol;Acc:MGI:3045379],-0.802966645,0.454216449,5.690739391,0.029669605,0.169536453,0.770736907,,,,
ENSMUSG00000100157,2310034O05Rik,RIKEN cDNA 2310034O05 gene [Source:MGI Symbol;Acc:MGI:1916821],-0.616276967,1.179047233,5.284033438,0.035234853,0.183798415,0.735658238,,,,
ENSMUSG00000040938,Slc16a11,"solute carrier family 16 (monocarboxylic acid transporters), member 11 [Source:MGI Symbol;Acc:MGI:2663709]",-0.662614118,0.836544835,5.215509596,0.036286744,0.187287607,0.727490958,,,,
ENSMUSG00000042854,Trp53rkb,transformation related protein 53 regulating kinase B [Source:MGI Symbol;Acc:MGI:1914050],-0.628002039,0.667963429,5.20911271,0.036386779,0.187540315,0.726905359,,,,
ENSMUSG00000078798,Sult2a1,"sulfotransferase family 2A, dehydroepiandrosterone (DHEA)-preferring, member 1 [Source:MGI Symbol;Acc:MGI:98430]",-1.140803576,0.156916506,5.205226725,0.036447703,0.18764174,0.726670547,,,,
ENSMUSG00000074218,Cox7a1,cytochrome c oxidase subunit 7A1 [Source:MGI Symbol;Acc:MGI:1316714],-0.61126242,1.19809837,5.119788323,0.037817468,0.190948134,0.719084581,,,,
ENSMUSG00000033350,Chst2,carbohydrate sulfotransferase 2 [Source:MGI Symbol;Acc:MGI:1891160],-0.598028456,0.999585125,5.077832846,0.038511838,0.192884244,0.714703248,,,,
ENSMUSG00000041481,Serpina3g,"serine (or cysteine) peptidase inhibitor, clade A, member 3G [Source:MGI Symbol;Acc:MGI:105046]",-0.634460899,0.70793947,4.988474026,0.040040484,0.196927034,0.70569466,,,,
ENSMUSG00000054000,Tusc1,tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283],-0.630399639,0.784198242,4.982004815,0.04015385,0.197153709,0.705195047,,,,
ENSMUSG00000105509,C130013H08Rik,RIKEN cDNA C130013H08 gene [Source:MGI Symbol;Acc:MGI:3697343],-0.60839917,0.491166668,4.84433618,0.042656776,0.202850063,0.692824853,,,,
ENSMUSG00000019326,Aoc3,"amine oxidase, copper containing 3 [Source:MGI Symbol;Acc:MGI:1306797]",-0.630321993,0.726070985,4.687458994,0.045732409,0.210934748,0.675851872,,,,
ENSMUSG00000020902,Ntn1,netrin 1 [Source:MGI Symbol;Acc:MGI:105088],-0.598714915,2.335143529,4.616964628,0.047197795,0.214181879,0.669217275,,,,
ENSMUSG00000027318,Adam33,a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813],-0.628017382,0.949570248,4.568060768,0.048246442,0.216245466,0.66505299,,,,
ENSMUSG00000035279,Ssc5d,"scavenger receptor cysteine rich family, 5 domains [Source:MGI Symbol;Acc:MGI:3606211]",-0.727669142,0.238984623,4.552801812,0.048579165,0.216953027,0.663634287,,,,
ENSMUSG00000028637,Ccdc30,coiled-coil domain containing 30 [Source:MGI Symbol;Acc:MGI:1920582],-0.64120578,0.291362101,4.534138065,0.048989763,0.218144304,0.661256123,,,,
ENSMUSG00000058297,Spock2,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]",-0.644505347,0.2107982,4.514322046,0.049430135,0.219371968,0.658818869,,,,
ENSMUSG00000032911,Cspg4,chondroitin sulfate proteoglycan 4 [Source:MGI Symbol;Acc:MGI:2153093],-0.770714118,0.238550006,4.469305677,0.050447754,0.221979048,0.653688015,,,,
ENSMUSG00000021214,Akr1c18,"aldo-keto reductase family 1, member C18 [Source:MGI Symbol;Acc:MGI:2145420]",-0.732665611,0.782170399,4.384814098,0.052424306,0.226419915,0.645085378,,,,
ENSMUSG00000066438,Plekhd1,"pleckstrin homology domain containing, family D (with coiled-coil domains) member 1 [Source:MGI Symbol;Acc:MGI:3036228]",-0.988374585,1.992172423,4.142800805,0.058605326,0.239546417,0.62061032,,,,
ENSMUSG00000039252,Lgi2,"leucine-rich repeat LGI family, member 2 [Source:MGI Symbol;Acc:MGI:2180196]",-0.616863356,2.306197749,3.971684683,0.063491694,0.249793786,0.60241837,,,,
ENSMUSG00000079055,Slc8a3,"solute carrier family 8 (sodium/calcium exchanger), member 3 [Source:MGI Symbol;Acc:MGI:107976]",-0.602276774,0.152282915,3.949155124,0.064169946,0.251251435,0.59989145,,,,
ENSMUSG00000027070,Lrp2,low density lipoprotein receptor-related protein 2 [Source:MGI Symbol;Acc:MGI:95794],-0.588191,1.562632987,3.882362529,0.066231201,0.255489946,0.592626185,,,,
ENSMUSG00000111390,Gm48796,"predicted gene, 48796 [Source:MGI Symbol;Acc:MGI:6098500]",-0.702625293,0.90508124,3.781937139,0.069478455,0.26172839,0.582149166,,,,
ENSMUSG00000033949,Trim36,tripartite motif-containing 36 [Source:MGI Symbol;Acc:MGI:106264],-0.700197862,0.26284785,3.72881716,0.07127157,0.265729304,0.57556055,,,,
ENSMUSG00000034463,Scara3,"scavenger receptor class A, member 3 [Source:MGI Symbol;Acc:MGI:2444418]",-0.726891842,1.073662376,3.702597382,0.072176673,0.26787216,0.572072421,,,,
ENSMUSG00000001864,Aif1l,allograft inflammatory factor 1-like [Source:MGI Symbol;Acc:MGI:1919598],-0.596892429,0.386023212,3.674160538,0.073173635,0.269455167,0.569513484,,,,
ENSMUSG00000110679,Rpl10-ps5,"ribosomal protein L10, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3781583]",-0.622660935,0.817515547,3.616347558,0.075250921,0.272987382,0.563857426,,,,
ENSMUSG00000084939,Gm830,predicted gene 830 [Source:MGI Symbol;Acc:MGI:2685676],-0.642440516,1.028823239,3.250735912,0.090126455,0.300304163,0.522438647,,,,
ENSMUSG00000028838,Extl1,exostosin-like glycosyltransferase 1 [Source:MGI Symbol;Acc:MGI:1888742],-0.589995307,1.176264039,3.207359995,0.092113238,0.304102919,0.516979411,,,,
ENSMUSG00000079173,Zan,zonadhesin [Source:MGI Symbol;Acc:MGI:106656],-0.631372363,0.27152667,2.817409678,0.112534872,0.337259413,0.472035921,,,,
ENSMUSG00000031574,Star,steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760],-0.615792763,0.251406915,2.793719516,0.113941731,0.338796677,0.470060858,,,,
ENSMUSG00000107516,Gm30784,"predicted gene, 30784 [Source:MGI Symbol;Acc:MGI:5589943]",-0.593336622,0.716163754,2.123280848,0.164290676,0.410161413,0.387045199,,,,
ENSMUSG00000031957,Ctrb1,chymotrypsinogen B1 [Source:MGI Symbol;Acc:MGI:88559],-1.248545917,2.760616575,1.656973709,0.216199112,0.474081857,0.324146665,,,,
ENSMUSG00000022899,Slc15a2,"solute carrier family 15 (H+/peptide transporter), member 2 [Source:MGI Symbol;Acc:MGI:1890457]",-0.874185676,2.70669876,1.609633399,0.222568816,0.480483897,0.318321163,,,,
ENSMUSG00000024225,Clps,"colipase, pancreatic [Source:MGI Symbol;Acc:MGI:88421]",-0.756457999,0.826850781,0.92710343,0.349847306,0.601501137,0.220763547,,,,
ENSMUSG00000027254,Map1a,microtubule-associated protein 1 A [Source:MGI Symbol;Acc:MGI:1306776],-0.582860506,0.37618398,2.962917407,0.104336764,0.325111451,0.487967734,,,,
ENSMUSG00000030353,Tead4,TEA domain family member 4 [Source:MGI Symbol;Acc:MGI:106907],-0.582205938,1.006736866,6.454108409,0.021736277,0.143863116,0.842050536,,,,
ENSMUSG00000043639,Rbm20,RNA binding motif protein 20 [Source:MGI Symbol;Acc:MGI:1920963],-0.581459847,1.098516791,8.302277355,0.010794845,0.10100638,0.995651191,,,,
ENSMUSG00000091478,Gm10039,predicted pseudogene 10039 [Source:MGI Symbol;Acc:MGI:3704382],-0.580523647,0.850881909,4.461277819,0.050631778,0.222479881,0.652709256,,,,
ENSMUSG00000111942,Gm5182,predicted gene 5182 [Source:MGI Symbol;Acc:MGI:3649174],-0.580072621,0.543418697,2.574649165,0.128009409,0.361488189,0.441905888,,,,
ENSMUSG00000042961,Egflam,"EGF-like, fibronectin type III and laminin G domains [Source:MGI Symbol;Acc:MGI:2146149]",-0.578903108,1.315405697,6.236550583,0.023717295,0.150636322,0.822070296,,,,
ENSMUSG00000036198,Arhgap36,Rho GTPase activating protein 36 [Source:MGI Symbol;Acc:MGI:1922654],-0.578042467,0.339922064,4.237596043,0.056088023,0.23421437,0.630386463,,,,
ENSMUSG00000040488,Ltbp4,latent transforming growth factor beta binding protein 4 [Source:MGI Symbol;Acc:MGI:1321395],-0.577535705,5.314501742,12.90258455,0.002417065,0.047485115,1.323442507,,,,
ENSMUSG00000015134,Aldh1a3,"aldehyde dehydrogenase family 1, subfamily A3 [Source:MGI Symbol;Acc:MGI:1861722]",-0.575899719,0.646200369,3.003165553,0.102196733,0.321452182,0.492883622,,,,
ENSMUSG00000027322,Siglec1,"sialic acid binding Ig-like lectin 1, sialoadhesin [Source:MGI Symbol;Acc:MGI:99668]",-0.573833897,5.490806059,19.47341383,0.00042878,0.020319412,1.692088868,,,,
ENSMUSG00000063415,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]",-0.573469929,0.515517327,1.202749254,0.288895639,0.548406308,0.260897559,,,,
ENSMUSG00000037541,Shank2,SH3 and multiple ankyrin repeat domains 2 [Source:MGI Symbol;Acc:MGI:2671987],-0.572408629,4.572784036,15.56843823,0.001143258,0.032705739,1.48537603,,,,
ENSMUSG00000111521,Gm48529,"predicted gene, 48529 [Source:MGI Symbol;Acc:MGI:6098068]",-0.572211722,1.066419879,6.809149193,0.018896656,0.135112535,0.869304356,,,,
ENSMUSG00000029797,Sspo,SCO-spondin [Source:MGI Symbol;Acc:MGI:2674311],-0.572092175,0.331593099,2.888509226,0.108436108,0.33120624,0.479901489,,,,
ENSMUSG00000074639,Rdh16f2,RDH16 family member 2 [Source:MGI Symbol;Acc:MGI:3583955],-0.570371303,1.808902121,5.767175886,0.028740564,0.167491268,0.77600783,,,,
ENSMUSG00000037852,Cpe,carboxypeptidase E [Source:MGI Symbol;Acc:MGI:101932],-0.569609374,2.499772898,5.048027509,0.039014083,0.194065225,0.712052279,,,,
ENSMUSG00000026890,Lhx6,LIM homeobox protein 6 [Source:MGI Symbol;Acc:MGI:1306803],-0.568908879,2.553094518,5.986769715,0.026252191,0.159950849,0.79601345,,,,
