Ensembl ID,Gene.name,Gene.description,logFC,logCPM,F,PValue,FDR,-LOG10(FDR)
ENSMUSG00000016239,Lonrf3,LON peptidase N-terminal domain and ring finger 3 [Source:MGI Symbol;Acc:MGI:1921615],-1.070980666,1.342223906,19.1857,0.000589118,0.00842757,2.074297606
ENSMUSG00000001763,Tspan33,tetraspanin 33 [Source:MGI Symbol;Acc:MGI:1919012],-0.992076718,2.647593699,19.18956168,0.00058861,0.00842757,2.074297606
ENSMUSG00000054827,Cyp2c50,"cytochrome P450, family 2, subfamily c, polypeptide 50 [Source:MGI Symbol;Acc:MGI:2147497]",-1.256979235,8.746410115,19.03763158,0.000608996,0.008603272,2.06533633
ENSMUSG00000025260,Hsd17b10,hydroxysteroid (17-beta) dehydrogenase 10 [Source:MGI Symbol;Acc:MGI:1333871],-1.107265817,8.011643109,18.85869513,0.000634047,0.008828432,2.054116405
ENSMUSG00000090090,Mup-ps16,"major urinary protein, pseudogene 16 [Source:MGI Symbol;Acc:MGI:3645603]",-2.182266434,1.86295421,18.79842989,0.000642748,0.008833851,2.053849939
ENSMUSG00000022514,Il1rap,interleukin 1 receptor accessory protein [Source:MGI Symbol;Acc:MGI:104975],-0.602443041,6.613416761,18.79640946,0.000643042,0.008833851,2.053849939
ENSMUSG00000043681,Fam25c,"family with sequence similarity 25, member C [Source:MGI Symbol;Acc:MGI:1916384]",-1.406270941,3.24633584,18.77196565,0.000646612,0.008835177,2.053784744
ENSMUSG00000073680,Tmem88b,transmembrane protein 88B [Source:MGI Symbol;Acc:MGI:2444329],-0.901743821,1.814631797,18.60910974,0.000670981,0.009048077,2.043443727
ENSMUSG00000038594,Cep85l,centrosomal protein 85-like [Source:MGI Symbol;Acc:MGI:3642684],-0.803372113,4.905563754,18.48568254,0.00069015,0.009167666,2.037741204
ENSMUSG00000031775,Pllp,plasma membrane proteolipid [Source:MGI Symbol;Acc:MGI:1915051],-0.649838552,4.163300477,18.41420248,0.000701537,0.009293917,2.031801193
ENSMUSG00000027597,Ahcy,S-adenosylhomocysteine hydrolase [Source:MGI Symbol;Acc:MGI:87968],-0.726261742,10.19465546,18.37325146,0.000708158,0.00933719,2.0297838
ENSMUSG00000028715,Cyp4a14,"cytochrome P450, family 4, subfamily a, polypeptide 14 [Source:MGI Symbol;Acc:MGI:1096550]",-2.53384797,12.47695358,18.35268812,0.000711509,0.009351689,2.029109926
ENSMUSG00000021591,Glrx,glutaredoxin [Source:MGI Symbol;Acc:MGI:2135625],-0.869334824,5.729219477,18.2460259,0.000729185,0.009533737,2.020736853
ENSMUSG00000053168,9030619P08Rik,RIKEN cDNA 9030619P08 gene [Source:MGI Symbol;Acc:MGI:3612405],-1.576930335,4.18155924,18.18926842,0.000738796,0.009609392,2.017304082
ENSMUSG00000056643,Chst13,carbohydrate sulfotransferase 13 [Source:MGI Symbol;Acc:MGI:1919047],-0.608557557,2.233814708,18.15142004,0.000745285,0.009643041,2.015785991
ENSMUSG00000047420,Fam180a,"family with sequence similarity 180, member A [Source:MGI Symbol;Acc:MGI:3039626]",-0.922154881,0.445553861,18.0967083,0.00075478,0.009715303,2.012543642
ENSMUSG00000046070,Igfals,"insulin-like growth factor binding protein, acid labile subunit [Source:MGI Symbol;Acc:MGI:107973]",-0.809183443,6.111051563,17.93145693,0.000784311,0.009980761,2.000836346
ENSMUSG00000026473,Glul,glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739],-0.613709829,9.794893522,17.92766679,0.000785004,0.009980761,2.000836346
ENSMUSG00000018906,P4ha2,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide [Source:MGI Symbol;Acc:MGI:894286]",-0.818372352,2.72962992,17.71879229,0.000824277,0.010353322,1.984920258
ENSMUSG00000020288,Ahsa2,"AHA1, activator of heat shock protein ATPase 2 [Source:MGI Symbol;Acc:MGI:1916133]",-0.603460128,4.78742408,17.59080035,0.000849451,0.010563036,1.976211235
ENSMUSG00000034538,Zfp418,zinc finger protein 418 [Source:MGI Symbol;Acc:MGI:2444763],-0.949605342,0.734063869,17.58191286,0.000851232,0.010574622,1.97573515
ENSMUSG00000057074,Ces1g,carboxylesterase 1G [Source:MGI Symbol;Acc:MGI:88378],-0.675589663,7.97026662,17.5610633,0.000855425,0.010616132,1.974033703
ENSMUSG00000023243,Kcnk5,"potassium channel, subfamily K, member 5 [Source:MGI Symbol;Acc:MGI:1336175]",-0.93279298,5.121774131,17.24851657,0.000921204,0.011088307,1.955134751
ENSMUSG00000022546,Gpt,"glutamic pyruvic transaminase, soluble [Source:MGI Symbol;Acc:MGI:95802]",-0.63999022,8.39979135,17.18559783,0.000935135,0.011200493,1.950762843
ENSMUSG00000039958,Etfbkmt,electron transfer flavoprotein beta subunit lysine methyltransferase [Source:MGI Symbol;Acc:MGI:2443575],-0.86151149,5.242109282,17.11185091,0.00095177,0.011305109,1.946725247
ENSMUSG00000107838,Gm45769,predicted gene 45769 [Source:MGI Symbol;Acc:MGI:5804884],-0.629308056,2.655793331,16.9734114,0.000983921,0.011476546,1.940188816
ENSMUSG00000049791,Fzd4,frizzled class receptor 4 [Source:MGI Symbol;Acc:MGI:108520],-0.619088187,5.519374953,16.92626449,0.000995152,0.011557345,1.937141909
ENSMUSG00000016758,Bik,BCL2-interacting killer [Source:MGI Symbol;Acc:MGI:1206591],-0.932099082,2.203551082,16.88944581,0.001004025,0.011594206,1.935758979
ENSMUSG00000107451,Gm44421,"predicted gene, 44421 [Source:MGI Symbol;Acc:MGI:5690813]",-1.078579106,1.556308451,16.74086773,0.001040761,0.011908059,1.924159027
ENSMUSG00000097571,Jpx,"Jpx transcript, Xist activator (non-protein coding) [Source:MGI Symbol;Acc:MGI:2180008]",-0.633774603,2.450419575,16.69720127,0.001051847,0.012001849,1.920751842
ENSMUSG00000039485,Tspyl4,TSPY-like 4 [Source:MGI Symbol;Acc:MGI:106393],-1.487044055,1.292890882,16.60255103,0.001076346,0.012182443,1.914265602
ENSMUSG00000099146,0610031O16Rik,RIKEN cDNA 0610031O16 gene [Source:MGI Symbol;Acc:MGI:1915619],-0.866046476,3.832678111,16.44415358,0.001118818,0.012502663,1.902997479
ENSMUSG00000110344,Gm45716,predicted gene 45716 [Source:MGI Symbol;Acc:MGI:5804831],-1.114791807,3.155907632,16.3747943,0.001138016,0.012649137,1.897939101
ENSMUSG00000030257,Srgap3,SLIT-ROBO Rho GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:2152938],-1.223588156,2.761598465,16.18717987,0.001191863,0.01298131,1.886681487
ENSMUSG00000025396,Hsd17b6,hydroxysteroid (17-beta) dehydrogenase 6 [Source:MGI Symbol;Acc:MGI:1351670],-1.151587533,7.08060153,16.07320143,0.001225997,0.01325466,1.877631392
ENSMUSG00000025197,Cyp2c23,"cytochrome P450, family 2, subfamily c, polypeptide 23 [Source:MGI Symbol;Acc:MGI:1888897]",-1.073925071,7.151576601,16.01617364,0.001243494,0.013345338,1.874670413
ENSMUSG00000036769,Wdr44,WD repeat domain 44 [Source:MGI Symbol;Acc:MGI:1919654],-0.764981781,1.74664865,15.90357488,0.001278887,0.013550108,1.868057258
ENSMUSG00000005672,Kit,KIT proto-oncogene receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:96677],-0.921978319,2.562509532,15.8800793,0.001286416,0.013581518,1.867051678
ENSMUSG00000085826,Gm15638,predicted gene 15638 [Source:MGI Symbol;Acc:MGI:3783082],-0.695450176,2.370616357,15.87926883,0.001286677,0.013581518,1.867051678
ENSMUSG00000024990,Rbp4,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]",-0.635682754,11.79021234,15.62964921,0.001369903,0.014094951,1.850936423
ENSMUSG00000030772,Dkk3,dickkopf WNT signaling pathway inhibitor 3 [Source:MGI Symbol;Acc:MGI:1354952],-0.783576968,1.590358325,15.57052509,0.001390506,0.014224721,1.84695624
ENSMUSG00000090659,Zfp493,zinc finger protein 493 [Source:MGI Symbol;Acc:MGI:1920208],-0.837795793,0.473964286,15.54085625,0.001400979,0.014284941,1.845121538
ENSMUSG00000040738,Ints8,integrator complex subunit 8 [Source:MGI Symbol;Acc:MGI:1919906],-0.600327913,3.668737868,15.54512631,0.001399466,0.014284941,1.845121538
ENSMUSG00000063856,Gpx1,glutathione peroxidase 1 [Source:MGI Symbol;Acc:MGI:104887],-0.650710607,10.17128219,15.52179813,0.001407754,0.014314613,1.844220401
ENSMUSG00000022248,Rad1,RAD1 checkpoint DNA exonuclease [Source:MGI Symbol;Acc:MGI:1316678],-0.601103694,2.066807137,15.48461777,0.001421079,0.014407356,1.841415717
ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase [Source:MGI Symbol;Acc:MGI:99613],-0.78581367,3.774506106,15.42408182,0.001443084,0.014477314,1.839312007
ENSMUSG00000001420,Tmem79,transmembrane protein 79 [Source:MGI Symbol;Acc:MGI:1919163],-0.629772537,1.880314823,15.41666402,0.001445807,0.014481313,1.839192045
ENSMUSG00000030701,Plekhb1,"pleckstrin homology domain containing, family B (evectins) member 1 [Source:MGI Symbol;Acc:MGI:1351469]",-1.010936819,4.084756827,15.32662675,0.001479333,0.014744737,1.831362973
ENSMUSG00000042988,Notum,notum palmitoleoyl-protein carboxylesterase [Source:MGI Symbol;Acc:MGI:1924833],-0.613691446,5.53365002,15.22102903,0.001519792,0.01493764,1.825718005
ENSMUSG00000117819,Gm50253,"predicted gene, 50253 [Source:MGI Symbol;Acc:MGI:6303071]",-1.036071466,0.264162399,15.14713629,0.001548856,0.01511877,1.820483532
ENSMUSG00000099881,2810013P06Rik,RIKEN cDNA 2810013P06 gene [Source:MGI Symbol;Acc:MGI:1914456],-0.77182804,3.207925599,15.08598008,0.001573393,0.015280181,1.815871498
ENSMUSG00000026384,Ptpn4,"protein tyrosine phosphatase, non-receptor type 4 [Source:MGI Symbol;Acc:MGI:1099792]",-0.590545986,2.765085015,15.068599,0.001580447,0.015312884,1.814942997
ENSMUSG00000029445,Hpd,4-hydroxyphenylpyruvic acid dioxygenase [Source:MGI Symbol;Acc:MGI:96213],-0.61596817,11.5369492,15.05069379,0.001587752,0.015324081,1.814625562
ENSMUSG00000063694,Cycs,"cytochrome c, somatic [Source:MGI Symbol;Acc:MGI:88578]",-0.62632522,6.059764683,14.86360688,0.001666435,0.015848704,1.80000625
ENSMUSG00000097333,Zfp87,zinc finger protein 87 [Source:MGI Symbol;Acc:MGI:107768],-0.614474936,1.775010075,14.80391398,0.001692472,0.016004385,1.79576102
ENSMUSG00000118366,9130016M20Rik,RIKEN cDNA 9130016M20 gene [Source:MGI Symbol;Acc:MGI:1918870],-0.614972208,5.57438903,14.71457951,0.001732312,0.016277986,1.788399336
ENSMUSG00000117084,Gm22146,"predicted gene, 22146 [Source:MGI Symbol;Acc:MGI:5451923]",-1.10936302,2.814128843,14.66623678,0.001754318,0.016398205,1.785203701
ENSMUSG00000090264,Eif4ebp3,eukaryotic translation initiation factor 4E binding protein 3 [Source:MGI Symbol;Acc:MGI:1270847],-2.033551259,1.841816947,14.55401152,0.001806649,0.016674702,1.777941918
ENSMUSG00000071633,Gm4952,predicted gene 4952 [Source:MGI Symbol;Acc:MGI:3643569],-1.405847313,7.140716502,14.52824188,0.001818916,0.0167507,1.775967045
ENSMUSG00000036282,Naa30,"N(alpha)-acetyltransferase 30, NatC catalytic subunit [Source:MGI Symbol;Acc:MGI:1922259]",-0.6520436,3.489052987,14.50281043,0.001831116,0.016837544,1.773721262
ENSMUSG00000101335,Gm28229,predicted gene 28229 [Source:MGI Symbol;Acc:MGI:5578935],-1.112570494,0.044315835,14.30104664,0.001931293,0.017554797,1.755604195
ENSMUSG00000045140,Pigw,"phosphatidylinositol glycan anchor biosynthesis, class W [Source:MGI Symbol;Acc:MGI:1917575]",-0.69559329,1.878244414,14.30462946,0.00192946,0.017554797,1.755604195
ENSMUSG00000039323,Igfbp2,insulin-like growth factor binding protein 2 [Source:MGI Symbol;Acc:MGI:96437],-1.023269259,9.108362067,14.19133515,0.001988391,0.017918849,1.746689883
ENSMUSG00000101225,1700008J07Rik,RIKEN cDNA 1700008J07 gene [Source:MGI Symbol;Acc:MGI:1916610],-0.854496287,0.634890412,14.18291272,0.001992853,0.017928485,1.7464564
ENSMUSG00000003948,Mmd,monocyte to macrophage differentiation-associated [Source:MGI Symbol;Acc:MGI:1914718],-0.591683634,6.507194852,14.16179166,0.002004095,0.017972799,1.745384291
ENSMUSG00000072572,Slc39a2,"solute carrier family 39 (zinc transporter), member 2 [Source:MGI Symbol;Acc:MGI:2684326]",-1.09267386,0.910905841,14.13460741,0.00201867,0.018027146,1.744073034
ENSMUSG00000025813,Homer2,homer scaffolding protein 2 [Source:MGI Symbol;Acc:MGI:1347354],-0.59124465,4.755947907,14.10665752,0.002033783,0.018074845,1.74292541
ENSMUSG00000071266,Zfp946,zinc finger protein 946 [Source:MGI Symbol;Acc:MGI:1921399],-0.769597414,2.931802374,14.10393879,0.00203526,0.018075079,1.742919799
ENSMUSG00000001665,Gstt3,"glutathione S-transferase, theta 3 [Source:MGI Symbol;Acc:MGI:2143526]",-1.156978133,5.674672529,13.96897472,0.002110145,0.018594344,1.730619137
ENSMUSG00000023800,Tiam2,T cell lymphoma invasion and metastasis 2 [Source:MGI Symbol;Acc:MGI:1344338],-2.45559485,1.592613477,13.85969306,0.002173096,0.018904082,1.723444405
ENSMUSG00000002265,Peg3,paternally expressed 3 [Source:MGI Symbol;Acc:MGI:104748],-1.096811925,4.421338625,13.86170437,0.002171918,0.018904082,1.723444405
ENSMUSG00000042248,Cyp2c37,"cytochrome P450, family 2. subfamily c, polypeptide 37 [Source:MGI Symbol;Acc:MGI:1306806]",-0.707035782,8.880590613,13.7824536,0.002218887,0.01914635,1.717914016
ENSMUSG00000050445,Cyp8b1,"cytochrome P450, family 8, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1338044]",-1.289525777,8.647283702,13.73196985,0.002249413,0.01936951,1.712881372
ENSMUSG00000035112,Wnk4,WNK lysine deficient protein kinase 4 [Source:MGI Symbol;Acc:MGI:1917097],-0.91990364,0.569398629,13.71632119,0.002258972,0.019427349,1.711586451
ENSMUSG00000027762,Sucnr1,succinate receptor 1 [Source:MGI Symbol;Acc:MGI:1934135],-1.033669915,3.549885213,13.68121,0.002280591,0.019489825,1.710192066
ENSMUSG00000038576,Susd4,sushi domain containing 4 [Source:MGI Symbol;Acc:MGI:2138351],-2.147191173,2.715643641,13.66717204,0.002289301,0.019550848,1.708834391
ENSMUSG00000058927,Gm10053,predicted gene 10053 [Source:MGI Symbol;Acc:MGI:3704493],-0.84030878,1.884897349,13.62983846,0.00231265,0.019696254,1.705616364
ENSMUSG00000055027,Smyd1,SET and MYND domain containing 1 [Source:MGI Symbol;Acc:MGI:104790],-0.762206769,2.598262539,13.61221901,0.002323764,0.019750411,1.704423857
ENSMUSG00000106943,Dancr,differentiation antagonizing non-protein coding RNA [Source:MGI Symbol;Acc:MGI:1917286],-0.905405818,1.078032121,13.54876041,0.002364303,0.020040286,1.69809609
ENSMUSG00000107997,Gm44243,"predicted gene, 44243 [Source:MGI Symbol;Acc:MGI:5690635]",-1.057768241,0.251487518,13.53688784,0.002371977,0.020078016,1.697279203
ENSMUSG00000027698,Nceh1,neutral cholesterol ester hydrolase 1 [Source:MGI Symbol;Acc:MGI:2443191],-0.649335479,5.643477835,13.47961448,0.002409401,0.020367117,1.691070441
ENSMUSG00000094152,Slc6a16,"solute carrier family 6, member 16 [Source:MGI Symbol;Acc:MGI:2685930]",-0.760219048,2.024752235,13.47310309,0.002413698,0.02038961,1.690591087
ENSMUSG00000034687,Fras1,Fraser extracellular matrix complex subunit 1 [Source:MGI Symbol;Acc:MGI:2385368],-0.926098108,1.019366455,13.46775229,0.002417236,0.020390432,1.690573564
ENSMUSG00000100235,Gm28557,predicted gene 28557 [Source:MGI Symbol;Acc:MGI:5579263],-0.714169913,1.329167886,13.46726666,0.002417557,0.020390432,1.690573564
ENSMUSG00000064341,mt-Nd1,mitochondrially encoded NADH dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:101787],-0.778029017,11.58695283,13.38672308,0.002471544,0.020571432,1.686735478
ENSMUSG00000031286,Glt28d2,glycosyltransferase 28 domain containing 2 [Source:MGI Symbol;Acc:MGI:2443773],-1.143778899,1.299772652,13.32530021,0.002513643,0.020782666,1.682298735
ENSMUSG00000079555,Haus3,"HAUS augmin-like complex, subunit 3 [Source:MGI Symbol;Acc:MGI:2387633]",-0.667670849,0.983324933,13.25753537,0.002561044,0.021035342,1.677050421
ENSMUSG00000030545,Pex11a,peroxisomal biogenesis factor 11 alpha [Source:MGI Symbol;Acc:MGI:1338788],-0.869465979,7.872824863,13.16029954,0.002630861,0.021453224,1.668507436
ENSMUSG00000031841,Cdh13,cadherin 13 [Source:MGI Symbol;Acc:MGI:99551],-0.657321148,2.071951653,13.14052829,0.002645322,0.021500791,1.66754556
ENSMUSG00000052137,Rbm12b2,RNA binding motif protein 12 B2 [Source:MGI Symbol;Acc:MGI:1924854],-0.779578651,1.994447902,13.11731237,0.002662419,0.021576785,1.666013258
ENSMUSG00000025277,Abhd6,abhydrolase domain containing 6 [Source:MGI Symbol;Acc:MGI:1913332],-0.632980743,6.12866411,13.11373892,0.002665062,0.021576785,1.666013258
ENSMUSG00000115852,AC169509.1,BMP2 inducible kinase (Bmp2k) pseudogene,-1.224439478,1.254770491,13.06316817,0.002702787,0.021783136,1.661879605
ENSMUSG00000025574,Tk1,thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763],-1.067144577,4.178223768,12.95416149,0.002786204,0.022296789,1.651757668
ENSMUSG00000042271,Nxt2,nuclear transport factor 2-like export factor 2 [Source:MGI Symbol;Acc:MGI:2147914],-0.700984733,3.776228549,12.77237113,0.002931967,0.023165697,1.635154627
ENSMUSG00000090210,Itga10,"integrin, alpha 10 [Source:MGI Symbol;Acc:MGI:2153482]",-0.704331734,0.883385704,12.75071619,0.002949905,0.023248463,1.633605755
ENSMUSG00000058056,Palld,"palladin, cytoskeletal associated protein [Source:MGI Symbol;Acc:MGI:1919583]",-0.612033012,5.672078976,12.72445005,0.002971833,0.023362168,1.631486852
ENSMUSG00000027242,Wdr76,WD repeat domain 76 [Source:MGI Symbol;Acc:MGI:1926186],-0.705149877,1.103816871,12.67833793,0.003010781,0.02351996,1.628563415
ENSMUSG00000001095,Slc13a2,"solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2 [Source:MGI Symbol;Acc:MGI:1276558]",-1.697779399,0.797740603,12.60985584,0.003069709,0.023845746,1.622589088
ENSMUSG00000049532,Sall2,spalt like transcription factor 2 [Source:MGI Symbol;Acc:MGI:1354373],-0.756024883,1.84828301,12.58674756,0.003089891,0.023972628,1.620284356
ENSMUSG00000057110,Cntrl,centriolin [Source:MGI Symbol;Acc:MGI:1889576],-0.738468154,5.500665498,12.55792823,0.003115274,0.024124494,1.617541789
ENSMUSG00000029657,Hsph1,heat shock 105kDa/110kDa protein 1 [Source:MGI Symbol;Acc:MGI:105053],-1.299188635,5.936057974,12.55221759,0.003120332,0.024133664,1.617376729
ENSMUSG00000117780,Gm3734,predicted gene 3734 [Source:MGI Symbol;Acc:MGI:3781909],-2.442865739,4.16349612,12.54651389,0.003125393,0.024138755,1.617285134
ENSMUSG00000086429,Gt(ROSA)26Sor,"gene trap ROSA 26, Philippe Soriano [Source:MGI Symbol;Acc:MGI:104735]",-1.031480094,1.364636178,12.49238044,0.0031739,0.024417769,1.612294022
ENSMUSG00000085148,Mir22hg,Mir22 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:1914348],-0.624197178,5.261255916,12.49149385,0.003174702,0.024417769,1.612294022
ENSMUSG00000005268,Prlr,prolactin receptor [Source:MGI Symbol;Acc:MGI:97763],-0.708680386,7.052086033,12.41414265,0.003245539,0.024779056,1.60591525
ENSMUSG00000099843,Gm7160,predicted gene 7160 [Source:MGI Symbol;Acc:MGI:3646078],-0.712442013,1.42136246,12.35929206,0.003296869,0.025017653,1.60175343
ENSMUSG00000104394,Gm37254,"predicted gene, 37254 [Source:MGI Symbol;Acc:MGI:5610482]",-0.640806929,1.69126831,12.23226474,0.003419355,0.025665763,1.590645828
ENSMUSG00000046840,Hnf4aos,"hepatic nuclear factor 4 alpha, opposite strand [Source:MGI Symbol;Acc:MGI:1915564]",-1.574569353,2.157591078,12.15706661,0.00349432,0.025978061,1.585393264
ENSMUSG00000029695,Aass,aminoadipate-semialdehyde synthase [Source:MGI Symbol;Acc:MGI:1353573],-0.912794443,9.162944225,12.14768505,0.003503804,0.025984065,1.585292904
ENSMUSG00000079317,Trappc2,trafficking protein particle complex 2 [Source:MGI Symbol;Acc:MGI:1913476],-0.921029423,1.099685654,12.02224698,0.00363349,0.02667842,1.573839887
ENSMUSG00000115124,Gm49201,"predicted gene, 49201 [Source:MGI Symbol;Acc:MGI:6118649]",-0.89677203,1.181183995,11.99054017,0.003667136,0.026830598,1.571369641
ENSMUSG00000040127,Sdr9c7,"4short chain dehydrogenase/reductase family 9C, member 7 [Source:MGI Symbol;Acc:MGI:1917311]",-1.101456072,4.292369545,11.91877764,0.003744615,0.027125738,1.566618432
ENSMUSG00000008348,Ubc,ubiquitin C [Source:MGI Symbol;Acc:MGI:98889],-0.659907976,5.889283218,11.82283342,0.003851152,0.027673216,1.55794037
ENSMUSG00000118550,AC135859.1,novel transcript,-0.79117994,2.126441396,11.74877397,0.003935769,0.028173267,1.550162787
ENSMUSG00000023262,Acy1,aminoacylase 1 [Source:MGI Symbol;Acc:MGI:87913],-0.713395146,4.956540347,11.72911306,0.003958589,0.028314592,1.547989696
ENSMUSG00000048538,Gm9826,predicted gene 9826 [Source:MGI Symbol;Acc:MGI:3642725],-0.737968423,1.850827282,11.70132757,0.003991099,0.028465421,1.545682394
ENSMUSG00000081207,Gm13775,predicted gene 13775 [Source:MGI Symbol;Acc:MGI:3712466],-1.652133253,2.993981677,11.47618217,0.004266121,0.029662874,1.527786774
ENSMUSG00000052974,Cyp2f2,"cytochrome P450, family 2, subfamily f, polypeptide 2 [Source:MGI Symbol;Acc:MGI:88608]",-0.805729493,8.955712608,11.46019428,0.004286464,0.029737937,1.52668916
ENSMUSG00000027796,Smad9,SMAD family member 9 [Source:MGI Symbol;Acc:MGI:1859993],-0.885312737,3.562139389,11.44269272,0.004308859,0.029810321,1.525633347
ENSMUSG00000060002,Chpt1,choline phosphotransferase 1 [Source:MGI Symbol;Acc:MGI:2384841],-0.642075333,7.060006778,11.40961556,0.004351554,0.030011341,1.522714593
ENSMUSG00000028261,Ndufaf4,NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915743],-0.68349264,4.416806886,11.39262778,0.00437367,0.030108248,1.521314521
